CreditScore,Gender,Age,Tenure,HasCrCard,EstimatedSalary,IsActiveMember
748,Male,45,2,0,73853.94,0
568,Female,43,9,1,125870.79,0
590,Male,36,1,1,48876.84,0
550,Female,40,8,0,166468.21,0
567,Male,34,10,0,161571.79,1
710,Male,49,10,1,193266.72,1
668,Male,32,7,1,777.37,1
822,Male,32,8,1,108798.36,0
665,Female,40,1,0,116766.79,1
615,Male,66,7,1,74580.8,1
630,Male,32,4,0,146326.45,0
603,Male,35,1,1,130379.5,1
655,Female,39,6,1,148948.52,1
623,Female,44,6,0,167162.43,0
680,Male,42,0,1,136377.21,0
650,Male,41,3,0,113677.53,0
738,Male,29,2,1,170421.13,1
850,Male,36,6,0,41291.05,1
644,Female,31,5,1,73922.95,1
513,Male,30,5,1,162523.66,0
814,Male,44,8,0,107013.59,0
586,Female,60,3,0,63241.21,1
605,Female,32,5,1,42135.28,1
603,Male,46,4,1,86190.34,1
619,Male,52,8,1,123242.11,1
658,Male,44,2,1,14178.73,1
649,Female,31,2,1,15200.61,0
601,Male,74,2,0,51554.58,1
673,Female,38,2,0,134901.34,0
680,Male,34,9,1,95686.6,1
648,Male,42,4,1,19283.14,0
679,Female,33,1,0,69608.48,0
544,Male,48,10,1,103713.93,1
645,Male,39,8,0,96864.36,0
494,Male,30,3,0,27886.06,1
692,Male,29,4,1,76755.99,0
726,Female,44,2,1,26733.86,1
507,Female,29,6,0,94780.9,1
615,Male,59,4,1,110275.17,1
616,Female,36,6,1,12916.32,1
711,Female,25,5,0,51345.39,0
766,Male,32,6,1,102502.5,1
526,Male,61,6,1,45180.8,1
646,Female,52,6,0,68367.18,1
636,Female,33,0,1,92277.47,0
648,Female,49,10,1,159835.78,1
636,Female,36,1,1,43134.58,0
836,Female,41,7,1,156036.19,1
601,Female,37,5,0,20708.6,0
715,Male,40,7,1,141359.11,1
568,Male,28,1,0,45611.51,0
579,Female,35,1,0,8590.83,1
781,Female,38,3,1,63218.85,0
634,Female,36,1,1,116238.39,0
572,Male,47,4,1,196549.85,0
596,Male,57,6,1,72402.0,1
775,Male,45,8,1,130376.68,0
454,Female,50,10,1,154344.0,0
630,Female,25,7,1,93524.22,0
723,Male,25,3,1,134509.47,1
585,Female,32,8,0,171482.56,0
633,Female,29,0,1,193362.99,0
546,Male,25,7,1,105279.74,1
549,Male,41,9,1,131710.59,1
558,Male,40,6,1,173844.89,0
650,Female,43,6,1,16301.91,1
850,Female,40,9,1,163989.66,1
564,Female,27,6,0,7819.76,0
850,Male,49,8,1,119174.88,0
608,Female,63,3,1,175696.16,1
570,Female,46,3,0,820.46,0
546,Male,34,4,1,25744.13,1
690,Female,40,9,0,189051.59,0
702,Male,26,2,1,108747.12,1
512,Male,36,0,1,53020.9,0
588,Female,27,8,1,20066.38,0
519,Male,39,4,1,97577.17,1
718,Male,36,9,1,45909.87,0
732,Female,43,9,1,183147.17,0
756,Male,40,1,1,114279.63,0
563,Male,61,1,1,106826.92,0
799,Female,52,4,1,89081.41,1
607,Male,35,2,1,114190.3,1
350,Male,39,0,0,123602.11,0
648,Male,31,7,0,129980.93,1
484,Male,54,3,0,49954.79,0
736,Male,50,9,1,185360.4,0
547,Male,30,6,1,18471.86,1
486,Female,39,8,0,120531.31,1
564,Male,33,3,1,75632.78,0
682,Female,54,0,1,54132.93,1
602,Male,34,8,1,39542.0,0
606,Male,32,6,0,36540.63,1
730,Male,38,5,1,163317.5,1
627,Male,30,6,1,118029.09,1
623,Female,48,1,1,118855.26,0
658,Male,25,3,0,173948.4,1
757,Female,34,9,0,187011.96,0
569,Male,36,1,1,154775.7,0
588,Female,36,2,1,92536.0,0
468,Male,42,9,1,172668.39,0
684,Male,27,2,1,71725.73,1
663,Male,30,4,1,101371.05,0
572,Male,35,4,1,128123.66,0
543,Male,41,6,1,192070.16,1
619,Female,28,6,1,48475.12,0
566,Male,65,4,1,107563.16,0
544,Male,38,8,1,98208.62,1
632,Male,47,3,1,178822.32,0
769,Female,40,9,1,50568.02,1
684,Female,34,6,1,130928.22,1
498,Male,45,7,0,165990.44,1
527,Female,30,6,1,162267.91,1
577,Male,25,3,0,124508.29,1
596,Male,47,6,1,74835.65,0
660,Male,26,4,0,162443.05,1
778,Female,33,4,1,83556.65,0
710,Male,38,3,1,154997.64,1
770,Female,33,6,1,126131.9,1
496,Male,32,4,1,66469.2,0
714,Male,25,2,1,132979.43,1
595,Male,32,8,1,69428.79,1
514,Female,41,7,1,3756.65,1
718,Female,39,7,1,190746.38,1
705,Male,39,6,1,78065.9,1
672,Male,52,8,0,56407.42,0
526,Female,43,3,1,31705.19,0
660,Male,38,6,1,154641.91,1
850,Female,40,5,1,35034.15,0
634,Male,35,3,1,19515.48,1
800,Male,39,4,1,13906.34,0
654,Female,36,5,0,157238.05,0
739,Male,54,8,1,134420.75,0
661,Female,47,0,0,188324.01,0
634,Female,37,7,1,192721.98,0
560,Female,27,7,1,114669.79,1
755,Male,29,9,1,21862.19,1
775,Female,30,5,1,193880.6,0
638,Male,41,1,1,47675.29,1
646,Female,37,7,0,163427.18,0
850,Female,24,6,1,13159.9,1
535,Female,27,6,0,49775.58,1
721,Female,33,4,1,103931.49,1
781,Male,32,6,1,40066.95,1
626,Male,36,2,1,57531.14,1
725,Female,29,6,1,190776.83,1
653,Male,55,2,0,62347.71,1
468,Male,46,7,1,10958.18,0
721,Female,36,3,1,28737.78,0
850,Female,30,8,1,54191.38,1
638,Male,57,6,1,33676.48,0
768,Male,48,3,1,24533.89,1
625,Female,31,8,1,151843.54,0
679,Female,43,4,1,115136.51,0
711,Male,38,10,0,53311.78,0
498,Female,31,10,1,13892.57,0
707,Male,30,8,1,33159.37,0
691,Male,30,9,0,10963.04,1
701,Female,42,6,1,153342.38,0
651,Male,29,3,1,54530.51,0
589,Female,61,1,1,61108.56,0
521,Female,34,7,1,20243.97,1
783,Female,44,3,1,164213.53,0
506,Male,36,5,1,164253.35,0
673,Female,37,10,1,37411.35,1
587,Female,45,8,1,123309.57,1
660,Male,28,2,1,41758.9,0
525,Female,47,6,1,82522.61,0
628,Male,42,7,0,172967.87,1
527,Female,32,7,1,44099.75,1
520,Female,30,4,0,145160.96,0
587,Female,46,6,0,70224.34,0
733,Female,28,5,0,12761.16,0
501,Male,37,4,0,12470.3,0
654,Male,29,4,1,146715.07,1
850,Male,38,7,0,162087.82,1
757,Male,28,3,1,199727.72,1
775,Female,38,4,1,15795.88,1
646,Male,39,9,1,30838.51,1
837,Female,38,2,1,46395.21,1
634,Male,27,3,1,173425.68,0
746,Male,35,2,1,22374.97,0
708,Female,32,8,1,120115.5,1
699,Male,47,1,0,30117.44,1
849,Female,41,6,1,169203.51,1
727,Female,29,1,1,173486.39,1
772,Male,30,4,1,1790.48,0
628,Male,50,4,0,14217.77,1
729,Male,30,9,1,151869.35,0
637,Male,41,2,1,140298.24,0
540,Female,35,7,1,198256.15,0
605,Female,48,10,0,133486.36,1
736,Male,46,5,1,77981.54,1
688,Male,26,0,1,105784.85,0
573,Male,35,9,1,11743.89,0
724,Male,33,4,0,186942.49,1
642,Male,40,8,1,52827.51,0
541,Male,32,8,0,40889.14,0
535,Female,49,3,0,61820.41,0
740,Male,36,4,1,86480.29,1
414,Male,60,3,1,93844.82,1
646,Male,39,0,1,171519.06,0
741,Female,21,9,0,139259.54,1
787,Female,39,7,0,100791.36,1
647,Male,35,4,1,83910.4,0
675,Female,49,0,1,80496.71,1
682,Female,30,9,1,195104.91,1
705,Male,33,7,1,64872.55,1
624,Female,62,7,1,151411.5,1
650,Female,48,7,1,57594.78,0
657,Female,37,2,1,7667.48,1
600,Female,58,8,0,6209.51,0
588,Male,34,10,1,79078.91,0
515,Male,37,2,1,188366.04,1
731,Female,40,7,1,156048.64,1
548,Female,35,10,1,31299.71,1
686,Female,39,3,0,136643.84,0
592,Male,54,8,1,28737.71,1
828,Male,47,1,1,83611.45,0
739,Female,36,0,0,133465.57,0
645,Female,41,2,1,129936.53,0
549,Female,43,3,1,6101.41,0
698,Male,44,10,1,198059.16,0
644,Female,46,9,1,108761.05,0
683,Female,35,5,0,182566.76,1
827,Female,47,8,1,108977.5,0
753,Female,36,7,1,44567.83,1
646,Male,50,6,1,27814.74,1
535,Female,45,2,0,170621.55,1
641,Female,40,7,1,126996.67,0
601,Male,39,3,1,41777.9,0
708,Female,41,5,0,157003.99,1
581,Female,47,1,0,180251.68,0
703,Male,28,9,0,2151.17,1
671,Male,38,0,1,3647.57,0
812,Male,24,10,1,156906.15,1
686,Male,26,7,1,1540.89,0
516,Female,53,1,1,118502.34,0
699,Male,30,9,1,108162.13,1
567,Female,41,9,1,142009.46,0
638,Female,37,7,1,158610.89,0
850,Male,41,3,1,128892.36,0
674,Female,42,9,1,4292.72,0
637,Male,43,8,1,12156.93,0
457,Female,38,6,1,173219.09,0
500,Male,37,9,1,111698.0,0
773,Male,51,4,0,123587.83,0
683,Male,41,6,1,184366.14,1
719,Male,37,10,1,80408.59,0
684,Male,41,2,0,120284.67,0
633,Male,50,7,1,195937.16,1
570,Male,29,4,1,173792.77,1
687,Female,36,4,0,63185.05,1
658,Female,31,7,1,102153.75,0
698,Female,39,4,0,47455.82,1
785,Female,38,1,1,134964.85,0
750,Female,37,2,0,88333.74,0
676,Female,30,5,0,157888.5,1
749,Male,46,10,1,73470.98,1
676,Female,36,4,1,3173.31,1
613,Female,46,8,0,44390.38,1
584,Female,46,6,1,120376.87,0
650,Female,39,4,0,186275.7,0
646,Male,32,8,1,78111.84,0
679,Male,60,8,1,51380.9,1
566,Female,40,2,1,154486.01,0
748,Female,39,9,1,59636.43,1
621,Male,47,0,1,133831.37,1
726,Female,56,8,0,130113.78,1
696,Male,52,6,1,27445.4,0
445,Female,48,7,1,16645.77,0
708,Male,42,9,1,104804.74,1
583,Male,59,7,0,67552.71,1
686,Male,39,10,0,89199.51,0
696,Female,35,4,1,69079.85,0
486,Male,63,9,1,85101.0,1
658,Male,29,5,0,54914.92,1
670,Male,25,6,1,78358.94,1
550,Male,34,3,0,131281.28,0
693,Female,41,9,1,187929.43,1
706,Female,44,4,0,69865.49,0
795,Male,35,8,1,167155.36,0
549,Male,29,3,1,146090.38,0
813,Male,59,2,1,187636.06,0
724,Male,45,5,0,34121.81,1
638,Male,36,6,0,47031.4,0
506,Male,37,5,1,127543.81,1
664,Male,44,7,0,57338.56,0
683,Female,29,0,0,129891.66,0
565,Female,32,9,1,143287.58,0
706,Male,53,7,0,117939.17,1
727,Male,32,1,1,46019.43,1
544,Female,29,1,1,164137.36,1
850,Female,43,3,0,2465.8,0
672,Male,43,5,1,64515.5,1
573,Male,26,8,1,90177.3,1
850,Female,32,9,1,18924.92,1
679,Male,58,8,1,87008.17,1
738,Female,33,3,0,27867.59,1
567,Male,36,1,0,8555.73,0
651,Male,35,2,1,174094.24,0
850,Female,54,4,1,66963.15,0
628,Female,37,9,1,34689.77,1
558,Male,58,2,1,88791.83,1
732,Female,34,8,1,187985.85,0
765,Male,36,8,1,72924.56,1
498,Male,37,8,1,14865.05,1
734,Male,43,7,0,182505.68,0
607,Male,25,3,0,187048.72,0
639,Male,35,10,1,59093.39,0
659,Male,78,2,0,49978.67,1
653,Female,38,9,1,118383.18,0
606,Male,34,3,0,191076.22,1
667,Female,48,1,0,113316.77,0
571,Male,25,6,1,167705.07,0
401,Male,48,8,1,175753.55,0
774,Female,36,9,1,75304.09,0
617,Female,46,3,0,86587.37,1
625,Male,32,7,1,134794.02,1
763,Male,37,8,1,933.38,1
717,Male,40,0,1,110887.14,0
508,Female,41,5,1,94170.84,1
606,Male,40,1,1,166656.18,1
718,Female,41,1,0,27509.52,1
778,Male,38,3,1,126702.41,1
591,Male,30,8,0,50485.7,0
665,Female,51,9,0,1112.76,1
746,Female,25,3,0,71911.3,0
610,Male,57,6,0,186612.47,1
601,Female,49,4,1,104263.82,0
743,Female,39,8,1,94263.44,0
472,Male,29,8,0,181224.56,1
659,Male,32,9,0,187551.24,1
520,Male,32,5,1,56246.69,0
652,Female,33,3,1,195877.06,0
554,Female,48,7,1,63708.07,1
648,Female,43,7,1,143668.58,0
681,Female,29,2,1,52021.39,1
699,Male,36,2,1,103557.85,0
680,Female,42,7,1,90558.24,1
764,Female,48,1,1,158323.81,0
549,Female,52,1,0,8636.05,1
767,Female,33,1,1,132480.75,1
574,Female,34,7,1,134691.2,1
720,Female,45,1,1,35633.15,1
479,Male,37,6,0,160060.9,1
666,Female,33,2,1,56410.17,1
613,Male,42,7,1,79323.61,1
609,Male,48,1,1,184524.65,1
786,Male,31,9,1,18210.36,1
554,Female,35,8,1,176779.46,1
600,Male,53,7,1,93629.66,0
740,Male,43,9,1,199290.68,0
615,Male,24,8,0,179488.41,0
573,Female,32,9,1,130234.63,1
789,Female,37,6,1,71121.04,1
399,Male,46,2,1,139994.68,0
698,Male,31,1,0,134790.74,0
518,Female,35,8,0,192776.64,1
717,Female,36,5,1,145551.6,1
526,Female,36,5,0,58111.71,0
551,Female,26,2,1,49778.79,0
602,Male,32,7,1,113781.99,0
559,Female,31,1,0,143360.56,1
660,Male,46,5,1,33680.56,1
705,Female,57,3,1,34134.14,1
537,Female,41,0,0,175262.49,1
724,Female,32,6,1,150026.79,1
688,Female,33,2,0,27557.18,0
584,Female,54,1,0,138192.98,0
792,Female,70,3,1,172240.27,1
633,Female,60,8,1,10288.24,1
410,Male,33,6,0,66333.56,0
696,Male,34,9,0,8236.78,1
598,Male,27,8,1,109296.18,0
605,Male,39,3,1,199390.45,0
744,Male,54,6,0,140068.77,1
682,Male,69,6,0,149604.18,1
691,Male,30,7,1,21198.39,0
720,Male,71,5,1,197688.5,1
733,Male,42,9,1,184056.45,0
734,Female,39,3,1,125671.29,1
594,Female,49,4,1,23631.55,1
595,Male,36,6,1,24802.77,1
656,Female,32,1,1,17034.37,1
772,Female,35,9,0,25448.31,1
604,Female,53,2,1,48201.64,1
800,Male,38,1,1,51553.43,0
653,Male,35,9,1,45956.05,1
679,Female,30,4,1,121151.46,1
550,Female,22,7,1,129890.94,0
651,Female,41,4,0,151303.48,1
753,Female,50,4,1,861.4,1
580,Male,34,6,1,160095.31,1
711,Female,25,7,1,9679.28,1
555,Female,26,7,1,93122.41,0
729,Male,31,8,1,9567.39,1
441,Male,60,1,0,174381.23,1
705,Female,39,5,1,96075.55,0
717,Female,34,1,1,119313.74,0
812,Male,29,6,0,168023.6,0
613,Male,38,9,0,15859.95,0
714,Female,49,4,1,7571.51,0
534,Male,41,9,1,13871.34,0
648,Female,19,1,0,22101.86,1
628,Male,32,9,1,16402.11,1
736,Female,36,8,1,110035.88,1
642,Male,36,4,1,195224.91,1
604,Female,47,8,0,9308.1,0
550,Female,40,7,1,54018.93,0
560,Female,27,5,1,131919.48,0
446,Female,45,10,1,128260.86,1
674,Male,45,7,1,37013.29,0
757,Female,71,0,1,154337.47,1
617,Male,74,10,1,53949.98,1
554,Female,46,7,0,96929.24,1
581,Male,49,10,0,41623.59,0
601,Female,40,3,0,164652.02,1
811,Male,52,10,0,146359.81,0
631,Female,34,6,0,128247.03,1
595,Male,23,7,1,168085.97,1
750,Male,42,8,1,68695.38,0
720,Male,60,9,0,157552.08,0
552,Male,36,8,0,132547.02,0
793,Male,41,9,1,152153.74,0
625,Female,39,3,0,121316.07,1
690,Male,31,2,1,55387.28,0
561,Female,49,8,1,12513.07,1
654,Female,35,2,1,86764.46,1
509,Male,32,9,1,21646.2,1
697,Female,47,6,1,168053.4,1
797,Male,30,10,1,74637.57,1
574,Male,30,5,1,137793.35,0
660,Male,35,9,1,188891.96,0
602,Female,26,8,1,197861.16,0
670,Male,42,3,1,188227.8,0
715,Female,31,3,1,94715.24,1
552,Female,34,5,1,1351.41,1
659,Male,32,3,1,102416.84,1
659,Male,43,1,1,26900.63,0
816,Female,34,2,1,102908.91,0
585,Female,40,3,1,137028.51,0
614,Female,37,6,1,139377.24,1
435,Male,36,4,1,197015.2,1
538,Female,42,4,1,119216.46,0
607,Female,39,10,1,132741.13,0
525,Male,36,2,0,168290.06,1
731,Female,41,9,1,88783.59,1
649,Female,37,8,1,106655.88,1
774,Male,34,4,0,113407.26,1
743,Male,39,3,0,26136.13,1
648,Male,37,6,1,86894.67,0
712,Male,27,8,1,147261.58,0
683,Female,35,6,1,37976.36,1
698,Male,47,5,0,1055.66,0
434,Male,55,8,1,96405.88,0
682,Male,36,5,1,147758.51,1
842,Male,58,1,1,83172.19,1
774,Female,42,3,0,199316.19,0
497,Male,41,5,0,88729.22,0
646,Male,52,8,0,172495.81,0
678,Female,46,1,0,82106.19,0
850,Female,36,2,0,169415.54,0
614,Male,44,6,0,104930.46,1
635,Male,29,7,1,149853.89,1
793,Male,39,3,0,83997.79,0
656,Male,32,5,1,133814.28,0
636,Male,36,1,1,74048.1,1
743,Female,46,9,1,113436.08,0
567,Male,39,5,0,168521.72,0
650,Male,33,0,1,52411.99,0
634,Female,29,8,0,69849.55,1
693,Male,45,2,0,23140.28,0
850,Female,35,2,1,75478.95,0
693,Male,40,4,1,101918.96,1
586,Male,32,1,1,31830.06,0
505,Male,34,10,0,126451.14,1
631,Female,33,8,0,117374.22,0
782,Male,36,5,0,108003.38,1
618,Female,42,2,0,111097.39,0
763,Male,32,9,1,30886.35,0
734,Female,40,9,1,12799.23,1
683,Female,42,4,1,44692.63,1
679,Male,48,8,1,23344.94,0
765,Male,43,4,0,173878.87,1
850,Male,39,6,0,42774.84,1
745,Male,38,5,1,140197.42,1
831,Female,32,2,1,191260.74,0
685,Male,20,4,1,38691.34,0
648,Female,45,5,0,51636.7,0
716,Female,18,3,0,197322.13,0
751,Male,29,3,1,39934.41,0
742,Male,31,4,1,19700.24,1
598,Male,41,3,1,191468.78,0
489,Female,51,3,0,174098.28,1
590,Female,51,10,1,190937.09,1
717,Female,36,2,1,94274.72,0
485,Female,27,3,1,141449.86,0
802,Male,38,7,0,57764.65,1
537,Male,37,3,1,20603.32,1
685,Male,35,9,1,167033.83,0
675,Male,35,8,1,29062.25,0
850,Female,62,1,1,70916.0,0
679,Female,24,6,0,135768.25,1
536,Female,28,4,1,136197.65,1
600,Male,36,4,1,143635.36,0
693,Female,57,9,1,135502.77,1
421,Male,34,6,1,12162.76,1
473,Male,40,8,1,73073.68,0
654,Female,24,8,1,130075.07,1
516,Female,31,3,1,124202.26,0
695,Male,46,4,1,137537.22,1
585,Female,28,6,1,41219.09,1
666,Male,46,5,1,177844.06,1
651,Male,34,3,1,105599.65,1
554,Female,41,4,0,36242.19,1
691,Male,37,9,1,146411.6,1
642,Male,41,4,1,67484.6,0
776,Male,33,2,1,176921.0,1
782,Male,52,4,1,52759.82,1
680,Male,36,3,1,63795.8,1
627,Male,43,8,0,127734.16,1
518,Female,45,9,1,73418.29,1
723,Female,20,4,1,140385.33,1
795,Female,33,9,1,114935.21,1
687,Female,34,9,1,198929.84,0
510,Male,65,2,1,48071.61,1
633,Male,40,4,0,34670.62,1
672,Male,33,2,1,182738.0,1
705,Female,31,3,0,182528.44,0
785,Female,33,5,1,169117.74,1
515,Male,33,2,1,136028.97,1
580,Female,56,1,1,106918.67,0
744,Male,56,9,1,169498.61,1
705,Female,47,3,0,28640.92,1
610,Male,50,1,1,196526.55,0
721,Female,35,6,0,3086.89,1
657,Male,40,7,0,119333.95,1
726,Female,33,7,1,56053.06,1
850,Female,37,7,1,152235.3,1
628,Female,33,3,1,188193.25,1
663,Male,49,7,1,84358.71,1
659,Female,32,3,0,174652.51,1
507,Female,34,4,1,60688.38,1
713,Male,42,0,0,167873.49,1
572,Male,23,2,0,67040.12,1
667,Male,40,9,1,96670.2,1
610,Female,50,5,1,184758.17,0
781,Male,33,3,1,42556.33,1
586,Male,42,6,1,41682.3,0
579,Female,26,10,1,18458.2,1
551,Female,36,5,1,183479.12,0
521,Male,35,6,1,10488.44,0
506,Male,35,6,1,26318.73,0
568,Male,26,1,1,22095.73,0
706,Female,23,5,0,164128.41,0
417,Male,34,7,1,55003.79,0
625,Female,69,1,1,182336.45,1
687,Male,38,8,1,66580.13,1
749,Female,33,1,1,20164.47,0
646,Male,31,2,1,170821.43,1
775,Male,36,2,0,71682.54,1
493,Male,32,8,1,79577.4,1
730,Female,35,0,1,53718.28,1
644,Female,24,8,1,35896.75,0
516,Female,47,6,0,121365.45,0
794,Female,62,9,1,173586.63,0
536,Male,53,2,1,2019.78,0
798,Male,34,9,1,191395.88,0
657,Male,31,3,0,98820.39,0
530,Female,42,0,0,97338.62,1
684,Female,24,9,0,196574.48,1
605,Female,34,2,0,35982.42,0
775,Male,32,8,0,125898.39,1
850,Female,32,8,1,55593.8,1
592,Male,71,4,0,17013.54,1
757,Male,33,1,1,42581.09,0
602,Male,35,7,1,51695.41,1
703,Male,50,8,1,79314.1,1
521,Male,52,5,0,53793.1,0
790,Male,29,3,1,189777.66,1
665,Male,63,7,1,25165.36,1
494,Female,41,2,1,188426.13,0
696,Male,44,8,0,75562.47,0
611,Male,37,1,0,161064.29,1
783,Male,39,9,1,143752.77,0
509,Male,29,1,1,69113.14,0
495,Male,47,10,1,71071.47,0
756,Male,30,2,0,7554.68,0
490,Male,29,4,1,32089.57,0
572,Male,31,5,0,119996.95,1
603,Female,42,6,1,90437.87,1
814,Female,31,4,1,142029.17,1
850,Male,31,1,1,106534.15,0
637,Male,37,8,1,186062.36,1
849,Male,27,0,0,157891.86,1
502,Male,33,7,0,4082.52,1
647,Female,43,3,1,87000.39,1
643,Male,30,5,1,165614.4,1
636,Male,60,7,1,141364.62,1
635,Female,72,4,0,27448.33,1
710,Male,43,2,1,157908.19,1
568,Female,27,1,0,45563.94,1
605,Male,28,10,1,33114.24,0
669,Male,29,7,1,138145.62,1
684,Male,38,5,1,198355.28,1
629,Male,31,6,1,93881.75,0
625,Female,39,10,1,96444.88,1
439,Male,36,2,1,123956.83,1
564,Female,24,6,1,153771.8,1
723,Female,47,10,0,103379.31,0
750,Female,32,5,1,95611.47,0
697,Female,37,7,1,35450.53,0
701,Male,26,5,0,59195.05,1
795,Female,56,9,1,29239.29,0
564,Female,32,10,1,15378.23,0
850,Male,46,9,1,88920.68,0
703,Male,28,2,0,162812.16,1
630,Female,28,8,1,20344.84,1
850,Male,30,2,0,27937.12,1
672,Female,40,3,1,113171.61,0
841,Male,34,4,1,141582.66,0
768,Female,47,5,1,48137.08,0
615,Male,36,6,1,27011.8,1
809,Female,24,4,1,193518.76,0
755,Female,28,7,0,188850.89,1
521,Male,43,8,1,93180.09,1
800,Female,29,2,0,167773.55,0
635,Male,42,1,0,164357.1,1
603,Male,51,8,1,93739.71,0
710,Male,33,10,1,192928.82,1
673,Male,31,1,0,38802.03,1
617,Male,61,7,1,101839.77,1
707,Female,35,9,1,70403.65,1
633,Male,37,2,1,182258.17,0
660,Female,36,0,1,181449.51,1
636,Male,76,9,1,39789.62,1
735,Male,46,2,1,114371.33,0
350,Male,51,10,1,125823.79,1
574,Female,37,7,1,32262.28,0
649,Male,32,1,0,91167.19,1
447,Female,44,5,1,75408.24,1
625,Male,49,6,1,165580.93,0
709,Female,37,9,1,16733.59,0
790,Male,42,1,1,198182.73,0
747,Male,42,4,1,115241.96,0
548,Female,33,0,1,42749.85,0
643,Female,46,6,0,106781.59,0
503,Male,32,4,1,153036.97,1
576,Female,55,6,0,67539.85,1
640,Male,39,3,1,105997.25,1
535,Male,45,2,1,125658.28,0
758,Male,32,4,1,115525.13,1
676,Male,37,10,1,166678.28,1
583,Female,40,4,1,26920.43,0
636,Male,34,1,0,37490.84,0
709,Male,30,9,1,134732.99,1
841,Male,32,2,1,113482.2,0
698,Female,27,1,1,40339.9,1
609,Male,32,4,1,120594.85,1
743,Male,32,9,1,175252.78,0
819,Female,39,9,1,27046.46,0
576,Male,26,8,0,34101.06,1
715,Female,38,5,1,5684.17,1
567,Female,48,3,1,55362.45,0
683,Male,38,7,1,102665.92,0
640,Female,31,10,1,168469.65,0
662,Male,30,5,1,149587.92,1
614,Female,44,6,1,133591.11,0
673,Male,39,8,1,110468.51,1
749,Male,38,9,1,13549.34,1
759,Female,35,7,1,106785.7,1
645,Female,55,1,0,17095.49,1
474,Female,34,9,1,160213.27,0
679,Male,35,1,1,178291.09,1
609,Male,34,7,1,46266.63,0
667,Male,31,1,1,28257.63,1
675,Male,31,2,1,60270.87,0
619,Male,27,1,1,156394.74,0
726,Male,34,3,1,196288.46,0
661,Female,64,8,1,189398.18,0
696,Male,29,8,1,191166.09,0
559,Female,38,8,1,86575.46,1
555,Male,29,4,1,47454.93,1
509,Female,25,3,1,106920.57,0
444,Female,40,5,1,143835.76,0
648,Female,54,7,1,172586.89,0
588,Female,24,0,1,140586.08,1
560,Female,28,1,1,120880.72,1
700,Female,59,5,1,142977.05,0
722,Female,47,2,1,90655.94,1
794,Male,24,10,1,88992.05,1
684,Female,42,3,1,31002.03,0
850,Male,38,7,0,126555.74,0
679,Male,40,1,1,16897.19,1
751,Male,52,8,0,179291.85,1
776,Male,37,2,0,8065.0,1
615,Male,43,3,1,150048.37,1
660,Female,23,6,0,90494.72,0
794,Male,46,6,1,195325.74,0
727,Male,39,5,0,180962.32,0
613,Male,47,6,1,77146.14,1
584,Male,42,3,1,25669.1,0
644,Female,40,10,1,19959.67,1
752,Female,36,3,1,48505.1,1
672,Female,28,6,0,8814.69,1
531,Female,36,9,1,123137.01,0
623,Male,45,0,1,196533.72,0
620,Female,25,8,1,73857.94,1
694,Female,39,9,0,99924.04,0
755,Male,40,2,0,176768.59,0
665,Male,28,8,1,83238.4,0
570,Female,33,8,1,124641.42,1
576,Male,28,1,0,58976.85,1
607,Female,21,0,1,116106.52,0
633,Male,32,5,1,74415.2,1
679,Female,35,8,0,121210.09,0
826,Female,49,0,0,178709.98,0
589,Male,38,2,1,79915.28,0
633,Female,46,3,1,120250.58,0
668,Male,47,7,0,157959.02,1
567,Male,54,9,0,52035.29,0
776,Male,38,5,0,89893.6,1
608,Female,30,8,0,142730.27,0
710,Male,54,6,1,167023.95,1
746,Female,37,4,0,171039.56,1
849,Male,37,7,1,17294.12,1
766,Female,38,7,0,2035.94,1
616,Female,57,7,1,104379.36,1
583,Female,57,3,0,147964.99,1
568,Male,28,5,1,185489.11,0
521,Male,25,7,1,157878.67,1
632,Male,44,3,1,185667.72,0
647,Female,41,1,1,189159.97,0
517,Male,53,0,1,54676.1,0
686,Female,35,4,1,159676.55,1
660,Male,34,8,0,182262.66,1
472,Male,19,9,1,3453.4,0
548,Male,37,4,1,121763.68,0
649,Female,36,8,0,109179.89,1
612,Male,46,9,1,96961.0,1
541,Male,29,7,0,86173.92,0
687,Male,35,8,1,10334.05,0
729,Male,46,5,1,104016.61,0
707,Male,37,1,0,6035.51,1
800,Male,38,9,1,78744.39,0
659,Female,37,1,1,140934.57,1
663,Male,27,8,1,188007.99,1
631,Male,46,9,0,93503.02,1
781,Female,19,3,1,124297.32,1
432,Male,38,7,1,150580.88,0
458,Female,43,1,1,100564.37,0
629,Female,43,0,1,41263.69,1
525,Female,30,5,0,149195.44,1
633,Female,29,8,1,97684.46,1
720,Female,38,10,1,56229.72,1
794,Male,33,0,0,178122.71,0
531,Female,37,1,1,4606.97,0
718,Male,34,5,1,30772.22,0
560,Female,35,1,1,3701.63,0
